lane_1,lane_2,lane_3,lane_4
68.65991,67.051155,65.03757,49.15254
65.673004,66.188095,64.27193,49.96224
65.33162,66.488396,64.801414,50.331028
65.98875,67.40172,65.11708,52.13187
67.49063,66.95383,63.710457,51.479805
66.6687,66.1483,59.447403,52.63075
66.47141,65.937836,63.509617,51.681736
67.704994,65.47837,64.95456,51.23461
65.80332,65.85332,63.76155,50.852352
66.56662,66.21988,65.5285,51.89722
66.95282,66.35788,65.86409,52.358448
66.133125,65.918274,66.6818,50.991226
67.51287,66.66194,66.8435,51.325977
65.990685,65.92518,66.8029,50.472755
65.95538,66.24317,65.704,49.850616
67.43217,66.30901,65.00858,50.52533
65.99934,66.942604,66.25162,50.947166
64.89714,66.3353,66.67232,51.173782
65.67513,65.44418,66.37921,51.203297
65.99024,65.96411,66.56434,49.33397
66.134796,65.99112,67.093605,50.89871
65.79659,65.55336,65.03546,49.485207
64.613205,65.47775,66.50992,50.333782
64.52235,66.99598,66.18266,50.032295
64.83954,66.842125,65.24377,49.295383
62.59524,67.71435,65.66613,49.942303
65.555626,66.82259,65.79404,51.308205
64.19789,66.61984,66.113045,50.035114
65.88042,67.279884,66.57637,51.270912
65.80134,66.90381,66.08684,51.16824
66.14145,66.63905,66.79194,50.63394
66.1471,66.52138,66.142815,51.90589
65.023674,66.27726,65.49338,51.881348
64.41023,67.175896,65.43023,48.38638
63.193268,67.13301,66.364655,50.161213
63.302643,66.77639,67.75806,50.023403
66.649734,66.64337,66.17321,48.5625
66.36056,67.44613,66.01931,50.64231
64.627556,66.33793,66.44668,48.911095
65.187416,67.58155,67.05377,51.668343
64.145935,66.92337,65.34048,48.567204
64.29584,67.68424,67.17494,51.331886
64.5735,66.86197,67.20613,51.661777
66.5728,66.86436,67.398384,53.177822
64.24133,65.97391,66.848854,49.439285
64.95728,67.05011,66.23235,51.616047
63.228935,66.208244,65.17119,51.154194
62.93959,65.48689,65.04776,51.249207
62.82956,65.99945,64.51861,52.219482
64.34145,66.12298,65.97152,47.036095
62.196083,66.536964,66.41867,49.52002
65.406715,66.6789,65.17804,51.21253
62.616154,66.2308,65.40054,48.43742
66.10096,68.08058,65.317566,50.197536
62.80232,65.886986,64.754524,50.274357
66.00357,66.77786,65.27667,50.472965
65.64072,66.782524,64.73106,50.698685
64.91334,66.46464,64.48289,50.053226
63.879932,66.23786,66.46192,43.694828
65.14257,66.2684,65.38234,35.445885
36.934242,65.10926,64.22269,41.651276
31.3225,64.92474,64.091965,38.90142
27.90102,64.786865,55.66261,40.33227
27.593918,65.74539,63.283554,36.519466
45.455822,67.564224,64.978355,42.318054
60.70638,67.09212,66.28016,39.68218
62.71296,65.63549,63.988884,29.059563
60.599026,66.897804,65.557106,33.817505
58.719547,65.92364,65.624374,28.713957
57.92338,65.31834,65.00632,27.81989
59.154316,66.55491,67.80241,41.918045
59.089725,65.94888,65.91756,44.5959
59.787357,64.898415,66.31423,41.286648
57.000965,65.7749,66.83988,41.80134
35.580334,63.52713,65.7475,27.986357
24.586077,66.007805,66.15919,31.249037
19.72283,65.231224,64.60856,23.152752
22.540026,66.27846,66.4192,28.119074
19.7105,65.43613,66.49571,25.956905
26.562544,65.36999,66.23271,24.61823
21.527187,65.13079,66.03073,25.997
23.857412,66.35494,67.29713,37.98859
13.854625,63.04317,64.08471,23.876692
17.21743,65.90972,66.835815,20.914024
19.21289,65.48758,65.77643,24.354177
14.754505,66.292336,67.07206,31.959742
12.948295,65.02435,67.073906,30.438637
12.286584,64.616135,66.12399,25.927267
14.000463,65.57165,66.5026,25.860828
9.666224,63.06482,65.60209,9.130199
9.110417,63.717617,67.73443,6.0720835
15.895079,64.4779,67.27116,5.2508993
12.119693,63.168076,67.103386,4.3901935
17.236326,62.97641,68.54458,27.717009
11.767897,63.43639,66.82831,26.242922
14.674224,64.970726,67.46292,23.768448
15.909633,65.24708,66.9749,31.461699
14.359556,65.08661,66.73056,33.451744
13.745744,64.38525,66.127594,32.6417
12.026852,65.04675,67.22673,29.676565
10.597641,64.376526,66.73472,28.017649
16.94369,66.24786,66.697105,41.654953
18.821522,66.308075,65.70723,48.610855
20.008112,65.20166,66.80155,50.336914
19.620077,64.64927,67.616646,47.66332
18.66429,65.021255,68.02238,49.717262
19.108982,57.507008,63.17903,51.888695
20.073162,64.201675,66.156334,52.543873
20.968878,65.581894,66.89618,52.62403
21.928703,65.5207,66.99962,54.489582
23.445436,66.685616,67.36255,53.474846
25.670378,65.811386,68.33095,48.816223
27.055489,66.80713,68.19356,51.345245
20.33997,65.21846,68.02591,50.218033
26.072964,66.90168,68.581085,52.994423
24.389816,66.549034,68.68336,54.28949
29.53766,66.6739,68.80737,55.26241
34.90185,66.278824,68.641266,57.7629
30.71941,66.56,68.67568,60.01134
29.440243,66.58652,68.36697,58.129963
63.328667,69.431145,70.087265,62.75065
64.801544,65.99903,65.76698,57.481976
68.5074,66.58806,67.79314,57.64156
68.09583,66.80776,66.95238,57.24634
68.025665,66.43046,63.690704,55.68595
69.505905,67.88608,65.82841,52.909233
68.35338,67.18986,62.621887,51.704834
69.225,66.36057,58.3769,53.365177
66.34237,65.28694,56.267597,54.180576
68.48318,65.54295,56.778297,51.699165
67.51545,65.8591,58.1008,51.478836
67.63007,65.83376,57.943928,53.51202
67.869934,66.44905,64.6307,52.976616
67.44415,61.765785,57.02,53.16769
69.3023,66.23691,62.846027,54.072227
67.61955,66.31521,64.333145,52.874813
67.31826,66.16014,64.54513,53.471622
67.18826,66.95012,64.55615,54.411697
67.05456,67.610306,66.21508,54.096718
68.60245,67.27314,66.452934,53.69419
68.24255,62.9163,59.863388,54.801205
67.61106,66.3077,64.98169,53.895462
65.9354,66.77818,64.70262,51.882393
68.38083,67.2408,67.201485,55.752865
68.2727,66.987114,66.81565,55.8999
67.69646,67.556175,67.397606,57.368336
67.461624,67.3491,67.70617,56.774895
67.68385,66.253174,65.56719,57.086857
67.68236,67.17924,63.76887,55.032402
67.530174,67.16975,65.95001,55.9881
67.7358,67.69304,64.928154,55.87124
68.19094,66.77269,65.971855,55.357002
68.40538,67.21251,66.774086,54.248764
65.11337,67.06355,65.0768,53.908005
68.01012,68.05674,66.9867,55.13441
64.53815,66.69658,65.791016,52.86414
68.47518,67.90527,65.9842,53.091084
67.512276,66.8163,66.23904,52.213314
68.53373,67.829865,66.596565,51.94966
66.10368,67.51222,66.17286,50.989456
67.11166,67.472404,65.370926,50.45204
67.37827,67.006096,67.00814,52.196808
67.12644,62.464108,61.22652,47.016445
68.54847,68.08582,67.2204,56.44966
65.63619,63.12192,64.509605,52.71345
67.53248,67.44081,65.9785,57.957115
67.12341,66.84464,65.543076,54.140697
67.20006,67.12884,65.837135,53.75993
66.042984,67.209404,64.61227,55.931637
68.52722,67.68107,65.63023,57.843533
67.25829,67.515884,65.62404,57.61586
64.838356,66.471016,65.40492,57.296425
68.80591,67.80346,66.57183,57.63798
67.277214,68.60888,67.061806,59.780468
68.863716,68.40207,66.99833,60.958183
66.25425,68.17883,65.73733,61.93343
66.71648,68.25672,65.80168,61.005283
65.08127,66.72613,64.36411,58.85079
65.61023,68.10138,67.73889,60.29966
67.98933,67.328995,64.71905,59.188225
66.20042,68.46509,67.09265,59.06938
66.34247,67.06182,64.28011,60.00347
63.698486,68.007256,66.61395,60.818115
68.88504,67.077774,68.08874,60.972057
67.96966,67.943275,65.34545,59.457825
67.620186,67.913376,67.05267,59.50881
67.62604,67.27904,63.175964,58.68676
69.821625,68.091156,64.04609,62.197044
67.14927,67.808,65.769936,60.52975
66.48552,67.39352,64.88294,60.46392
66.02894,67.904495,64.16653,60.51859
66.80253,67.781494,66.55602,61.58054
66.6837,68.066154,67.19376,61.686707
66.16446,67.70106,66.22885,59.280766
67.58412,67.013855,61.12932,58.96338
70.168106,67.98841,65.06031,55.62586
18.324688,26.812002,21.192135,16.26848
16.702827,20.801464,15.8331375,11.912806
10.113083,13.154798,10.025629,7.4471126
6.175259,8.54945,6.5764403,5.077904
3.5491033,5.517685,4.200661,3.4884534
2.0173404,3.6729527,2.648453,2.443765
1.2250372,2.6138933,1.6735932,1.7561362
0.9012846,2.0464025,1.1048298,1.3203751
0.84430003,1.7563941,0.78859913,1.0533245
0.9164944,1.6083021,0.61480886,0.89901805
1.0335435,1.5228091,0.49122557,0.8324266
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421583,1.4638301,0.45760524,0.9136658
1.2421583,1.4638301,0.45760524,0.9136658
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421583,1.4638301,0.45760524,0.9136658
1.2421583,1.4638301,0.45760524,0.9136658
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
66.72705,58.22727,64.52265,51.22198
65.29675,61.39063,62.719112,54.61398
66.92555,62.847248,62.901726,54.92532
67.357834,65.030235,64.44125,57.60329
66.92626,65.60462,65.611275,55.194042
67.30925,66.71684,66.87586,55.956787
67.43035,67.09791,67.1223,56.535652
68.60282,67.36465,65.8961,56.24837
69.143135,67.49974,66.29389,57.01487
68.771576,66.90606,66.317154,55.627922
68.90618,67.3405,66.55019,57.07909
67.960915,67.44405,66.37822,56.70065
67.72528,67.71838,67.46861,56.72999
67.60926,66.677795,67.67812,56.31912
67.229515,65.813065,66.13641,38.140217
68.02232,66.97668,67.18854,33.08451
67.8501,67.04846,66.689545,25.566196
66.88036,67.32574,66.30181,21.121984
69.1151,68.73519,67.339806,32.569485
66.509995,66.90885,66.11458,30.98968
68.36911,68.05119,67.533966,36.34815
67.190895,67.14122,66.73943,34.746635
67.83423,68.85085,68.02596,45.40141
66.22642,67.04894,65.69926,40.00694
66.63589,67.92242,68.086174,49.046597
68.191475,67.135544,65.89349,51.478027
67.53741,67.96007,67.750465,53.26696
65.12295,65.13846,66.20654,25.97298
68.67682,68.064255,68.57784,22.089872
66.87553,68.02595,67.415,18.956242
66.74876,68.14717,67.335724,22.04942
67.480354,67.5177,66.752014,22.68299
67.15965,67.34967,67.76508,23.821627
66.77471,68.641235,68.211075,37.89075
65.55724,66.41579,66.49629,34.9222
64.13252,67.92922,67.83523,35.0217
65.69611,68.60582,68.42687,45.878174
66.31183,67.69409,67.46225,48.883823
67.39031,67.7701,67.66909,51.108166
66.24383,67.60145,67.85734,53.080616
67.23098,67.158455,67.6752,51.8174
67.355225,68.39664,68.00673,52.163265
65.50201,67.957306,67.673965,52.033646
66.19761,68.31436,67.43883,53.59651
67.296364,67.6341,67.34746,53.07967
68.43007,68.137184,67.81046,54.111263
66.88027,68.00269,67.13926,53.590927
66.813545,67.7353,67.57877,52.820217
65.92207,67.26879,67.1722,53.584625
67.06565,66.835144,66.972534,53.354748
67.55303,67.806854,67.513695,53.100468
66.07409,67.477425,65.522064,51.88302
66.67458,68.482895,66.2362,52.37103
67.564064,68.46118,66.95405,54.036465
68.15136,67.82942,67.55058,54.813606
67.71049,67.988045,68.06809,54.04693
67.01065,67.7275,67.01246,53.723038
68.00604,67.90705,67.85445,50.38955
67.177155,67.72499,67.173195,46.72979
68.64155,68.23264,67.61181,51.025364
67.07765,67.14117,67.37382,45.39627
68.443344,68.27441,67.30809,44.703037
67.36521,67.691,67.18403,43.976627
67.48323,67.70178,66.39806,43.995293
67.90588,67.46114,65.651405,43.54077
67.86241,67.41045,67.58102,45.26263
67.61379,67.487366,65.943146,43.377823
66.75662,68.38801,66.80879,45.060432
68.37925,68.08691,66.88434,50.80378
68.186424,67.80548,66.88263,50.73526
67.00304,67.8743,67.64259,50.930195
68.13868,67.82301,67.72481,53.47903
16.891788,26.413597,21.926672,14.657109
16.009636,20.63022,16.182192,10.912619
66.98319,63.399357,65.41748,39.18229
62.969265,63.145565,63.912556,42.564022
66.75841,65.94295,65.512856,47.929356
66.70241,65.465485,64.49211,52.579674
67.2695,66.43574,66.254944,53.468998
67.157646,66.676186,66.04703,53.04898
67.898964,66.34181,67.15705,40.245674
67.38615,67.15021,67.92389,35.881985
67.85072,66.8423,67.33688,29.600819
69.00359,67.66529,67.59402,38.373928
66.27348,67.51876,66.98307,43.07952
67.59922,67.22481,67.139,41.608482
68.08879,66.70297,67.131004,33.272972
67.25651,67.3511,67.855675,35.33825
67.09045,67.20557,67.35056,35.38811
67.20457,66.40994,66.531685,31.88328
67.86264,67.09024,67.46975,32.36853
65.8185,67.04521,67.586754,34.63943
65.81197,67.35457,67.805405,35.60304
66.386765,67.97023,67.79295,39.33898
67.07324,66.725845,66.34205,30.390999
67.76214,67.79951,68.52502,33.924324
68.19616,67.425514,67.29781,35.299522
67.23195,66.8214,67.26808,29.988075
67.57459,68.46094,67.89235,42.00692
67.62837,66.856834,65.38205,38.238956
68.03804,67.4827,67.71339,40.16666
66.95546,66.93431,67.22617,39.52921
67.20757,66.211365,67.68822,38.197624
68.50285,67.13639,68.2554,43.385868
67.10061,67.24154,66.93024,45.346718
66.717384,66.844536,67.15594,43.24017
66.887344,66.38551,66.60395,36.79257
66.67556,68.056816,67.60184,43.802055
67.034836,66.76929,67.017204,42.93241
67.453026,67.61621,67.17865,43.91847
65.8754,66.73294,66.69416,38.28486
67.42076,66.85045,67.57467,35.302162
67.226845,68.23938,67.94592,44.240337
67.517555,67.35286,66.372536,47.889717
67.26063,67.76606,67.268845,49.09056
67.632965,66.97339,67.56745,51.168648
68.12832,67.64644,67.54691,50.257847
66.830315,66.399315,64.51875,46.161175
68.28997,67.60474,61.37707,52.87737
68.9765,67.923996,65.76766,50.560165
67.973465,67.746086,66.26308,52.989426
68.90438,67.4913,67.074905,51.772297
67.77128,66.91234,66.08171,51.84933
68.71187,67.851585,65.9968,52.228107
68.46379,68.493385,65.646774,52.493263
68.44404,68.137764,65.23037,51.444016
68.02093,67.97932,64.97391,52.52558
68.01725,68.23432,67.10043,52.334614
68.27406,68.45501,66.74166,51.447227
68.39682,67.52407,66.986145,45.29979
68.814316,68.53194,68.11371,51.5773
67.14193,67.805695,67.324745,52.470047
67.07375,67.64062,67.7846,51.7364
66.210754,67.24436,67.739105,49.33027
67.86445,68.34383,67.653946,50.550907
67.19333,68.16447,67.56422,51.6835
66.216835,67.96117,67.59181,50.48533
66.619804,67.9746,68.010254,49.972034
67.77547,67.837135,67.69419,48.78477
68.29534,68.05077,68.22655,48.495266
69.06741,67.33502,67.45412,47.089565
67.92422,68.279526,68.31885,47.19312
68.6197,67.48834,67.913574,42.261375
68.46343,68.04355,68.85805,45.478935
67.52167,67.71799,68.39627,48.88754
68.56438,67.049194,68.34096,49.35739
68.16302,67.65534,68.62815,52.91968
67.984055,67.03063,68.08711,52.470573
68.63307,67.072586,68.12501,53.071655
67.355804,66.62807,67.82102,52.65306
68.24509,65.48769,67.65198,51.329258
68.41639,65.45454,68.426735,51.49706
69.62892,66.45526,68.5905,53.4809
67.72301,65.66271,67.874725,52.548344
68.87459,65.77389,68.17239,50.946865
68.67067,67.05882,68.50936,52.914238
67.92227,66.78594,68.03309,52.209724
67.08305,66.32206,67.61371,51.513123
69.21057,66.88192,68.45757,53.32645
67.67114,66.651764,67.50262,52.83001
69.82598,67.03553,68.480156,52.540154
17.904175,26.273384,22.449764,14.803341
16.27981,20.377724,16.222654,10.948208
9.806596,12.893761,10.0567255,6.8638535
5.952525,8.398955,6.434968,4.7026157
3.4016695,5.4494834,4.0030394,3.2449176
1.9245869,3.6520572,2.4517424,2.2869184
1.1706665,2.6168625,1.5024397,1.6561052
0.8691944,2.0568798,0.95883703,1.2577819
0.8217958,1.7683272,0.6727626,1.0180101
0.9003066,1.6167537,0.535169,0.88722277
1.0261506,1.5234829,0.46083787,0.83111006
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421583,1.4638301,0.45760524,0.9136658
1.2421583,1.4638301,0.45760524,0.9136658
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421583,1.4638301,0.45760524,0.9136658
1.2421583,1.4638301,0.45760524,0.9136658
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421583,1.4638301,0.45760524,0.9136658
1.2421583,1.4638301,0.45760524,0.9136658
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421583,1.4638301,0.45760524,0.9136658
1.2421583,1.4638301,0.45760524,0.9136658
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421583,1.4638301,0.45760524,0.9136658
1.2421583,1.4638301,0.45760524,0.9136658
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
1.2421578,1.4638305,0.4576066,0.913665
45.44933,56.36534,61.127975,49.45
35.659622,61.184776,62.873222,52.415764
35.029427,64.22705,65.342224,53.25514
29.354706,65.50078,66.08827,53.14645
27.662388,66.714195,66.88168,54.525642
27.868856,67.07254,67.619995,54.71058
29.058262,66.70484,68.11966,53.434166
32.452625,67.943886,68.760315,58.07066
26.124933,66.73629,68.07639,55.55259
30.089415,67.736374,68.55584,57.675507
51.345535,68.875206,68.982216,58.940464
49.477577,66.57302,61.7547,58.15395
59.550735,69.35173,67.06862,60.06755
66.72182,67.62439,66.34969,57.2217
68.15216,68.1217,67.4138,59.68918
67.21498,66.30779,63.127064,58.651295
69.02802,67.74182,65.80989,58.75149
69.78201,67.27073,60.068935,58.703896
69.954315,68.53706,63.582485,60.018593
68.473366,63.662655,58.22875,59.60767
70.24125,66.4593,56.181114,58.768322
69.219055,67.145645,49.065228,59.06107
69.48625,68.72131,54.330074,58.669094
69.54228,68.220215,54.97577,57.12429
69.78822,68.372185,55.382973,58.29547
68.43541,67.93782,60.026558,56.88756
69.46336,67.77112,62.12947,57.777428
69.29921,67.512924,62.059772,57.931755
68.38687,67.6422,66.02824,55.897827
68.81555,67.370476,67.14847,55.428093
69.204094,67.52884,68.08458,55.21341
68.94342,67.61171,67.82232,49.590042
69.464035,68.22717,68.039986,51.875107
68.143616,68.07518,67.49602,52.674885
68.348465,68.17654,67.26817,53.955544
68.776665,67.44385,67.763466,52.637074
68.98678,68.57069,67.59485,53.71849
68.51599,67.85421,67.39596,52.51999
69.47513,67.74787,67.7544,51.41727
68.97879,67.71105,68.03789,52.092484
69.639885,68.126236,67.92144,52.130745
68.45691,67.377235,66.939514,46.45897
69.12135,68.60484,68.5875,50.747932
66.92837,66.81889,67.579865,43.67603
69.518845,68.925575,68.68368,51.45915
66.830986,66.19287,66.936165,39.680794
67.882935,67.60854,68.05888,37.429928
68.05384,68.497154,68.145325,45.335964
68.53249,67.516975,66.54878,44.414997
66.920296,67.178085,67.416176,36.738037
68.70525,67.99658,68.13537,35.55311
68.329926,66.454216,67.329094,27.067686
67.72729,68.12981,68.41553,27.151909
66.25652,67.37101,67.6698,23.400854
67.85715,68.574234,68.679054,30.349194
14.905747,26.487999,20.79182,6.4608865
13.82052,20.345154,14.970189,6.859534
8.114302,12.89866,9.066782,4.603036
5.0076065,8.608039,5.8518014,3.4362304
2.9741256,5.7750397,3.7257283,2.5073874
1.828184,4.0108833,2.38507,1.8561493
1.2514018,2.9401448,1.562964,1.414209
1.0230007,2.307445,1.0756252,1.1341214
0.97625166,1.9322574,0.79354125,0.9765132
1.0150102,1.7029787,0.61556417,0.8877614
1.0833489,1.5524399,0.49633616,0.85249704
1.2421578,1.4638305,0.4576066,0.913665
